"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"63",3,"NADS_IMPAIR_1_20220427105058.daq",3,"RuralStr",3,0,0.0360332730795985,0.00478853061882929,0.959178196301572,-0.00475464910349506,-0.0651207571699989,0.00255951417566148
"64",5,"NADS_IMPAIR_1_20220429104213.daq",3,"RuralStr",3,0,0.0124117538492377,0.014672940916978,0.972915305233784,0.113874993384514,0.117779320036859,0.000883608664400737
"65",6,"NADS_IMPAIR_1_20220507155326.daq",3,"RuralStr",3,0,0.026149623868122,0.0151081845206902,0.958742191611188,0.0651891554393017,0.12083621985609,0.00177107780812888
"66",9,"NADS_IMPAIR_2_20220506160030.daq",3,"RuralStr",3,0,0.904817186126004,0.0551494717704913,0.0400333421035049,-9.07335932262927,80.9605138671143,0.00154801626015263
"67",10,"NADS_IMPAIR_2_20220330104740.daq",3,"RuralStr",3,0,0.0331938630657271,0.0139202692806493,0.952885867653624,-0.104222020198944,0.129718109853615,0.00277449012719753
"68",11,"NADS_IMPAIR_3_20220507102244.daq",3,"RuralStr",3,0,0.015146785918325,0.0194473706454507,0.965405843436224,-0.0301449645003193,0.068618796909767,0.00182262202804227
"69",13,"NADS_IMPAIR_2_20220504114130.daq",3,"RuralStr",3,0,0.0220710151005481,0.0212028408720466,0.956726144027405,-0.0632511852423254,0.159376448774799,0.00116081590579597
"70",14,"NADS_IMPAIR_1_20220410103320.daq",3,"RuralStr",3,0,0.0195268787658152,0.0114357446647308,0.969037376569454,0.16402406372608,0.128691995620479,0.0012811614455908
"71",15,"NADS_IMPAIR_3_20220527155636.daq",3,"RuralStr",3,0,0.0169585742386513,0.0163722210466133,0.966669204714735,-0.0297967059743961,0.123622447790832,0.00178631252991418
"72",16,"NADS_IMPAIR_2_20220415112103.daq",3,"RuralStr",3,0,0.018991275605962,0.0323978237672311,0.948610900626807,0.0402556980071973,0.18106094628467,0.00232758758293587
"73",17,"NADS_IMPAIR_2_20220511102823.daq",3,"RuralStr",3,0,0.0122505445117684,0.0205216117080145,0.967227843780217,0.0435626058588678,0.15129905235372,0.00132537317569707
"74",18,"NADS_IMPAIR_3_20220411104336.daq",3,"RuralStr",3,0,0.0199395901362376,0.0167194947360486,0.963340915127714,-0.00796351044268794,0.0182887998845365,0.00250235253726053
"75",19,"NADS_IMPAIR_1_20220430161040.daq",3,"RuralStr",3,0,0.0207329540751146,0.0173690847661662,0.961897961158719,-0.0793215165785888,0.265823271923132,0.00194805820631856
"76",21,"NADS_IMPAIR_3_20220502104440.daq",3,"RuralStr",3,0,0.0360933346147607,0.0133260787763685,0.950580586608871,0.015321650558434,0.041428808893955,0.00436119444931136
"77",22,"NADS_IMPAIR_1_20220430102753.daq",3,"RuralStr",3,0,0.0174230467717098,0.015333162052227,0.967243791176063,-0.167464217186115,0.114302976715549,0.00148654857768477
"78",23,"NADS_IMPAIR_2_20220528104156.daq",3,"RuralStr",3,0,0.0219658275498169,0.00492564862906326,0.97310852382112,0.0164718181093847,0.0275146785984285,0.00233113013709058
"79",24,"NADS_IMPAIR_3_20220506103431.daq",3,"RuralStr",3,0,0.0177526707496694,0.0180310151194147,0.964216314130916,0.0249954529300209,0.146329738500484,0.00177056747090066
"80",25,"NADS_IMPAIR_2_20220523103441.daq",3,"RuralStr",3,0,0.0224601880950226,0.0254404984526778,0.9520993134523,0.194603053258278,0.285996236418878,0.00154200583592473
"81",26,"NADS_IMPAIR_3_20220525104158.daq",3,"RuralStr",3,0,0.0161881394579012,0.022276617180369,0.96153524336173,-0.00408121801170734,0.179936431383193,0.00113394388656729
"82",27,"NADS_IMPAIR_2_20220522105011.daq",3,"RuralStr",3,0,0.0548782491298975,0.00239641089353297,0.94272533997657,0.0072058321673273,0.076911317137529,0.00877391132148869
"83",1004,"NADS_IMPAIR_2_20220708103939.daq",3,"RuralStr",3,0,0.0208954268785829,0.0178519697028226,0.961252603418594,-0.0659829604267565,0.0764475276906081,0.00273100529321364
"84",1007,"NADS_IMPAIR_1_20220529111450.daq",3,"RuralStr",3,0,0.0452191211323283,0.239067106883687,0.715713771983985,-0.0591509063413972,0.198353847974128,0.0372665849236392
"85",1008,"NADS_IMPAIR_1_20220530152503.daq",3,"RuralStr",3,0,0.836369302866434,0.144517872767064,0.0191128243665025,-0.0546673343982943,0.107735495898143,0.486479839756324
"86",1028,"NADS_IMPAIR_3_20220712161835.daq",3,"RuralStr",3,0,0.0196119300932451,0.00989124384127001,0.970496826065485,-0.048904072928589,0.106048409984688,0.00251109206928287
"87",1029,"NADS_IMPAIR_3_20220709155332.daq",3,"RuralStr",3,0,0.0156202620204997,0.0108651025022088,0.973514635477291,0.0322286178990386,0.0575253379330966,0.00121470574459927
"88",1030,"NADS_IMPAIR_1_20220710161926.daq",3,"RuralStr",3,0,0.0273608655309798,0.0191028502832999,0.95353628418572,0.0193902887578002,0.0753181348393269,0.00373230596865976
"89",2012,"NADS_IMPAIR_1_20220709103803.daq",3,"RuralStr",3,0,0.0204150597252244,0.0111399469382573,0.968444993336518,0.0372449148355983,0.0888409143322946,0.00331728882808428
"90",2020,"NADS_IMPAIR_3_20220712104325.daq",3,"RuralStr",3,0,0.0136165178991186,0.0228339656694538,0.963549516431428,0.242240658670731,0.0862584576963108,0.0020669966075381
